open_time,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,taker_buy_asset_volume,taker_buy_quote_volume,number_of_trades,price
1734542400000,104372.74000000,104419.84000000,104282.45000000,104336.68000000,43.95337000,1734542699999,4587174.83685010,13401,24.52622000,2559821.66984350,104354.70999999999
1734542700000,104336.68000000,104364.86000000,104245.47000000,104324.50000000,41.95388000,1734542999999,4376339.43003100,10933,13.87377000,1447017.35564080,104330.59
1734543000000,104324.49000000,104550.00000000,104305.96000000,104548.95000000,85.54055000,1734543299999,8935413.56651820,15167,64.53618000,6740871.65593790,104436.72
1734543300000,104548.95000000,104730.60000000,104528.41000000,104714.83000000,141.01953000,1734543599999,14757005.45587230,28024,99.47028000,10409073.36870680,104631.89
1734543600000,104714.83000000,104819.83000000,104547.59000000,104618.69000000,105.38861000,1734543899999,11033552.01820170,29956,56.93815000,5962494.66365130,104666.76000000001
1734543900000,104618.69000000,104738.70000000,104533.33000000,104710.25000000,76.05075000,1734544199999,7959929.73992820,23267,39.40207000,4123993.59638710,104664.47
1734544200000,104710.25000000,104758.89000000,104622.76000000,104712.95000000,66.26866000,1734544499999,6938892.18491690,22870,31.96758000,3347177.51126310,104711.6
1734544500000,104712.96000000,104755.38000000,104564.54000000,104656.18000000,69.61156000,1734544799999,7284384.32319630,24164,33.90020000,3547310.39555850,104684.57
1734544800000,104656.18000000,104767.99000000,104564.05000000,104767.23000000,71.99357000,1734545099999,7535747.27908740,24316,37.51737000,3927330.61859810,104711.70499999999
1734545100000,104767.23000000,104888.00000000,104685.83000000,104800.19000000,90.65856000,1734545399999,9502354.24754160,27606,53.42934000,5600116.57278010,104783.70999999999
1734545400000,104800.19000000,104941.44000000,104780.44000000,104885.43000000,71.39497000,1734545699999,7488227.00290470,18355,37.57317000,3940800.43805560,104842.81
1734545700000,104885.43000000,104999.98000000,104840.34000000,104840.34000000,77.59137000,1734545999999,8142998.41852110,18721,50.97811000,5350417.32788110,104862.885
1734546000000,104840.34000000,104846.59000000,104666.76000000,104666.76000000,54.82340000,1734546299999,5743424.14802380,23251,17.01557000,1782551.64262410,104753.54999999999
1734546300000,104666.77000000,104763.45000000,104614.60000000,104681.94000000,57.24622000,1734546599999,5993444.95418400,16143,33.44886000,3501764.63366590,104674.35500000001
1734546600000,104681.94000000,104821.17000000,104536.05000000,104603.98000000,73.67002000,1734546899999,7710441.77910910,25915,35.98756000,3766613.48851550,104642.95999999999
1734546900000,104603.98000000,104641.66000000,104375.40000000,104400.00000000,66.22811000,1734547199999,6919723.03101240,20328,30.92783000,3230940.34222400,104501.98999999999
1734547200000,104400.00000000,104400.01000000,104172.41000000,104190.07000000,193.73362000,1734547499999,20206356.72609790,24952,47.21104000,4923278.28799780,104295.035
1734547500000,104190.06000000,104410.20000000,104150.01000000,104231.54000000,67.56324000,1734547799999,7045091.84972210,21708,39.22654000,4089799.48563050,104210.79999999999
1734547800000,104231.54000000,104532.78000000,104201.00000000,104530.00000000,71.21103000,1734548099999,7433559.00671350,21654,47.12658000,4919637.45210620,104380.76999999999
1734548100000,104530.00000000,104920.47000000,104479.03000000,104808.99000000,230.15969000,1734548399999,24096043.69816340,21112,178.36838000,18670807.21789560,104669.495
1734548400000,104805.44000000,104805.44000000,104152.65000000,104240.00000000,619.08221000,1734548699999,64635973.71580130,66692,254.02683000,26531024.45621910,104522.72
1734548700000,104240.01000000,104240.01000000,103500.03000000,103521.57000000,482.47882000,1734548999999,50069437.68418160,80018,234.49221000,24331716.37016240,103880.79000000001
1734549000000,103521.56000000,104000.00000000,103438.27000000,103880.60000000,395.49596000,1734549299999,40985644.12087850,69705,200.01773000,20732459.47053990,103701.08
1734549300000,103880.59000000,103988.68000000,103329.73000000,103480.00000000,574.16195000,1734549599999,59424929.08280930,58289,240.24287000,24865423.59164690,103680.295
1734549600000,103480.00000000,104112.92000000,103470.55000000,103974.62000000,386.99364000,1734549899999,40165768.34228640,63294,250.47392000,25992611.78027820,103727.31
1734549900000,103974.61000000,104089.55000000,103625.87000000,103733.11000000,129.58528000,1734550199999,13454980.60695280,38790,59.99552000,6229088.26931870,103853.86
1734550200000,103733.12000000,104065.99000000,103600.00000000,103937.72000000,151.40082000,1734550499999,15723574.52169970,52840,84.69750000,8795826.73020930,103835.42
1734550500000,103936.81000000,104070.00000000,103581.53000000,103601.56000000,137.30747000,1734550799999,14259223.25402390,46871,60.17092000,6247932.82597610,103769.185
1734550800000,103601.56000000,103884.00000000,103590.66000000,103636.37000000,117.10392000,1734551099999,12147698.29645790,42690,54.57950000,5661576.96006690,103618.965
1734551100000,103636.38000000,103660.98000000,103109.00000000,103361.42000000,1013.81097000,1734551399999,104803913.96773300,91117,557.76302000,57653662.43081910,103498.9
1734551400000,103361.43000000,103445.94000000,103128.82000000,103319.82000000,223.28775000,1734551699999,23061548.18999950,62544,93.93966000,9700785.12734340,103340.625
1734551700000,103319.82000000,103445.75000000,102817.82000000,102817.82000000,644.73932000,1734551999999,66457033.61153250,78123,166.45349000,17154189.04821480,103068.82
1734552000000,102817.82000000,102997.77000000,102257.42000000,102260.46000000,1074.19501000,1734552299999,110211604.28990750,107861,357.11720000,36649650.50105160,102539.14000000001
1734552300000,102260.45000000,102327.99000000,100830.69000000,101887.20000000,1786.74807000,1734552599999,181681387.84578330,129919,630.18607000,64098285.64926120,102073.825
1734552600000,101856.02000000,102637.13000000,101030.76000000,101981.54000000,1331.50274000,1734552899999,135586080.92933990,130551,607.15369000,61842803.05988380,101918.78
1734552900000,101988.93000000,102205.88000000,101209.90000000,101256.54000000,809.77566000,1734553199999,82301842.42106070,87088,384.55600000,39085873.90808210,101622.73499999999
1734553200000,101259.00000000,102066.66000000,101200.00000000,101569.72000000,594.06518000,1734553499999,60413892.12851430,83438,284.58467000,28937920.53156200,101414.36
1734553500000,101569.72000000,101989.64000000,101315.80000000,101619.75000000,564.17918000,1734553799999,57335780.45934040,89256,268.00267000,27238528.62898350,101594.735
1734553800000,101618.44000000,101812.79000000,101228.66000000,101273.74000000,688.18979000,1734554099999,69806849.79074920,93371,312.68739000,31721146.97291470,101446.09
1734554100000,101273.73000000,101612.00000000,100740.50000000,100815.01000000,788.76300000,1734554399999,79723335.38895020,100216,329.46490000,33297956.79746890,101044.37
1734554400000,100815.00000000,100978.96000000,100333.34000000,100373.21000000,829.43469000,1734554699999,83502478.07193060,103883,390.91882000,39364733.84584770,100594.10500000001
1734554700000,100373.22000000,101483.42000000,100303.72000000,101483.42000000,638.71589000,1734554999999,64360273.47215950,93337,372.33595000,37538704.99617630,100928.32
1734555000000,101483.74000000,101883.51000000,101288.82000000,101780.72000000,623.63617000,1734555299999,63399961.57648270,71171,305.70407000,31074111.92535230,101632.23000000001
1734555300000,101780.72000000,101780.72000000,100641.35000000,100846.67000000,673.23872000,1734555599999,68125503.40786640,74271,291.76926000,29522412.94386650,101313.695
1734555600000,100846.68000000,101246.49000000,100559.86000000,100732.76000000,558.08799000,1734555899999,56315712.56838930,84152,287.74607000,29044215.63087290,100789.72
1734555900000,100732.76000000,101049.37000000,100481.81000000,100802.84000000,390.02784000,1734556199999,39257204.67860660,70830,193.01678000,19432652.25498860,100767.79999999999
1734556200000,100802.84000000,101391.99000000,100640.81000000,101376.38000000,223.89497000,1734556499999,22620609.30513810,52565,132.92711000,13431589.16073920,101089.61
1734556500000,101376.39000000,101421.89000000,100948.76000000,100992.01000000,210.27486000,1734556799999,21273162.26245520,44873,95.83621000,9696959.45540060,101184.2
1734556800000,100992.00000000,101404.53000000,100980.21000000,101279.35000000,209.03370000,1734557099999,21155014.87657110,37456,102.36834000,10359113.43315940,101135.675
1734557100000,101279.35000000,101377.43000000,101108.78000000,101248.06000000,193.70379000,1734557399999,19615155.09376140,33910,104.73950000,10605660.15332420,101263.705
1734557400000,101248.07000000,101479.70000000,101140.02000000,101455.98000000,226.44926000,1734557699999,22951936.77100880,43997,136.26070000,13810415.60683530,101352.025
1734557700000,101455.98000000,101745.45000000,101369.31000000,101508.59000000,245.58186000,1734557999999,24944128.40407940,48336,140.34917000,14254990.46306190,101482.285
1734558000000,101508.59000000,101551.99000000,101319.62000000,101428.75000000,220.40155000,1734558299999,22358953.97159810,24510,110.84547000,11245914.03340550,101468.67
1734558300000,101428.76000000,101471.99000000,101035.82000000,101111.48000000,291.04394000,1734558599999,29464876.06483950,29221,72.15075000,7305618.79242530,101270.12
1734558600000,101111.48000000,101260.00000000,101054.31000000,101220.24000000,109.43048000,1734558899999,11071473.47937070,18012,47.55169000,4810533.24576490,101165.86
1734558900000,101221.29000000,101299.65000000,100971.81000000,101010.55000000,144.38032000,1734559199999,14610183.08169380,21221,56.22370000,5690408.80229890,101115.92
1734559200000,101010.54000000,101049.45000000,100776.00000000,100838.40000000,192.10789000,1734559499999,19384078.48962290,40566,78.80307000,7950536.08027340,100924.47
1734559500000,100838.39000000,100892.18000000,100670.50000000,100699.00000000,149.85757000,1734559799999,15104230.93307330,33846,68.11295000,6865098.10444030,100768.695
1734559800000,100699.00000000,100850.93000000,100648.99000000,100827.15000000,151.75535000,1734560099999,15285991.82533840,25298,82.45381000,8305620.46269650,100763.075
1734560100000,100827.15000000,101063.65000000,100693.88000000,100895.21000000,142.18071000,1734560399999,14345219.46800590,28443,77.94899000,7864190.04595210,100861.18
1734560400000,100895.20000000,101034.95000000,100794.01000000,100973.98000000,110.57149000,1734560699999,11158081.09658410,21418,65.68322000,6627954.62994010,100934.59
1734560700000,100973.98000000,101284.21000000,100823.49000000,101152.00000000,125.56714000,1734560999999,12696843.88293630,28837,73.99222000,7480437.83457720,101062.98999999999
1734561000000,101152.00000000,101525.43000000,101044.89000000,101484.11000000,294.89864000,1734561299999,29894639.59864840,32394,157.66351000,15979261.91074680,101318.055
1734561300000,101484.11000000,101560.89000000,101266.90000000,101404.70000000,124.73530000,1734561599999,12647835.14860880,24494,58.17149000,5897819.78958400,101444.405
1734561600000,101404.69000000,101404.69000000,100842.04000000,100844.03000000,121.23492000,1734561899999,12254040.08356910,21171,33.39340000,3375002.75540070,101124.36
1734561900000,100844.02000000,101051.51000000,100805.77000000,101010.00000000,127.05326000,1734562199999,12821768.88992690,15498,75.68545000,7639303.73334540,100927.01000000001
1734562200000,101009.99000000,101285.55000000,100929.76000000,101167.13000000,66.87137000,1734562499999,6764985.09652570,13629,41.16548000,4164136.98717470,101088.56
1734562500000,101167.12000000,101231.54000000,101052.01000000,101152.45000000,77.85309000,1734562799999,7874654.43463690,20208,39.04207000,3948591.71346950,101159.785
1734562800000,101152.45000000,101203.45000000,100550.00000000,100717.22000000,383.40275000,1734563099999,38646398.49199860,34659,136.21669000,13728119.26859990,100934.83499999999
1734563100000,100717.23000000,101000.00000000,100476.74000000,100880.02000000,336.95712000,1734563399999,33915260.03381570,33806,183.83881000,18500676.35585120,100798.625
1734563400000,100880.01000000,100969.04000000,100577.24000000,100599.99000000,177.97844000,1734563699999,17936567.42275840,25031,76.99513000,7759985.26676190,100740.0
1734563700000,100599.99000000,100674.64000000,100408.18000000,100419.68000000,230.93955000,1734563999999,23206489.84601120,25475,67.91227000,6827251.61284790,100509.83499999999
1734564000000,100419.67000000,100787.88000000,100300.00000000,100759.14000000,272.26290000,1734564299999,27355953.69379050,32480,114.29696000,11488451.18345790,100589.405
1734564300000,100759.15000000,100974.30000000,100612.69000000,100917.58000000,166.28301000,1734564599999,16766396.34595640,19858,97.63076000,9844230.35307430,100838.36499999999
1734564600000,100917.58000000,100961.18000000,100736.00000000,100859.01000000,125.16721000,1734564899999,12622039.54284730,18352,73.10274000,7371154.46496730,100888.295
1734564900000,100859.01000000,100900.00000000,100640.40000000,100684.01000000,70.13069000,1734565199999,7067371.34031660,14757,38.82062000,3912227.25178740,100771.51
1734565200000,100684.00000000,100855.99000000,100588.00000000,100600.01000000,91.75419000,1734565499999,9241121.89985490,19116,48.76976000,4911965.84449950,100642.005
1734565500000,100600.01000000,100674.76000000,100146.42000000,100189.31000000,343.77293000,1734565799999,34503619.94705020,23302,101.26404000,10167579.44321700,100394.66
1734565800000,100189.75000000,100565.66000000,100083.16000000,100357.02000000,278.53547000,1734566099999,27940540.91616260,25856,151.84998000,15237489.76312660,100273.38500000001
1734566100000,100357.02000000,100357.02000000,100000.00000000,100204.01000000,342.94944000,1734566399999,34347679.66935640,27337,126.78072000,12699817.22684260,100280.515
1734566400000,100204.01000000,100680.48000000,100128.00000000,100597.67000000,389.21159000,1734566699999,39093221.94368110,44615,187.06778000,18787868.89032210,100400.84
1734566700000,100597.68000000,100804.73000000,100484.25000000,100587.90000000,213.74601000,1734566999999,21521283.96466410,41378,91.68550000,9230870.38307580,100592.79
1734567000000,100587.91000000,100841.56000000,100587.90000000,100791.97000000,188.98023000,1734567299999,19040673.22280950,43277,106.46049000,10726223.63645660,100689.94
1734567300000,100791.97000000,100979.98000000,100661.00000000,100774.63000000,179.40639000,1734567599999,18090341.11766880,42219,99.95088000,10078605.59098360,100783.3
1734567600000,100774.63000000,100968.87000000,100740.63000000,100876.18000000,116.31721000,1734567899999,11733334.41122140,37547,58.59742000,5910532.11070330,100825.405
1734567900000,100876.17000000,100986.09000000,100727.44000000,100904.00000000,93.80602000,1734568199999,9464113.69083740,30995,46.77217000,4719006.66519130,100890.08499999999
1734568200000,100904.01000000,100947.80000000,100828.52000000,100893.56000000,120.01976000,1734568499999,12108857.29110530,28536,49.98824000,5043255.43514750,100898.785
1734568500000,100893.57000000,100939.40000000,100600.02000000,100621.51000000,129.83629000,1734568799999,13086932.12277070,34139,75.05454000,7566830.73686850,100757.54000000001
1734568800000,100621.52000000,100621.52000000,100368.35000000,100400.01000000,172.23863000,1734569099999,17303729.33606830,26816,86.31907000,8671080.77993440,100510.765
1734569100000,100400.01000000,100796.98000000,100385.58000000,100711.16000000,200.15056000,1734569399999,20138422.88785230,41295,119.07559000,11982833.22959720,100555.58499999999
1734569400000,100711.16000000,100789.11000000,100471.47000000,100752.56000000,145.81405000,1734569699999,14667178.57709050,29790,58.44777000,5879748.67984570,100731.86
1734569700000,100752.55000000,100831.17000000,100727.90000000,100831.16000000,61.68048000,1734569999999,6215236.40578490,13588,24.74859000,2493965.79775500,100791.85500000001
1734570000000,100831.17000000,100895.12000000,100570.00000000,100570.25000000,131.06346000,1734570299999,13201489.24286580,29868,53.87994000,5425974.98925360,100700.70999999999
1734570300000,100570.26000000,100582.29000000,100387.76000000,100451.97000000,152.27505000,1734570599999,15302619.32805650,21279,64.75033000,6508588.29233050,100511.11499999999
1734570600000,100451.96000000,100643.30000000,100391.34000000,100565.93000000,113.02350000,1734570899999,11362263.52681560,23692,46.96650000,4721038.50044090,100508.945
1734570900000,100565.94000000,100743.15000000,100556.42000000,100728.65000000,109.21694000,1734571199999,10991811.00251790,22102,40.69983000,4096172.27580450,100647.295
1734571200000,100728.86000000,100820.23000000,100660.00000000,100807.65000000,75.29083000,1734571499999,7584630.18621780,17168,44.45983000,4478437.64151880,100768.255
1734571500000,100807.65000000,100903.28000000,100568.66000000,100568.69000000,103.58302000,1734571799999,10435123.65658990,20389,45.68558000,4601477.54237750,100688.17
1734571800000,100568.68000000,100613.49000000,100388.00000000,100388.01000000,69.52409000,1734572099999,6985361.81305950,21502,32.07899000,3223452.09543300,100478.345
1734572100000,100388.00000000,100530.24000000,100364.67000000,100419.51000000,107.21989000,1734572399999,10770257.04905030,21748,55.22800000,5548368.49064560,100403.755
1734572400000,100419.52000000,100420.60000000,100153.44000000,100210.14000000,184.73925000,1734572699999,18518774.06039360,25580,44.37599000,4448366.61117080,100314.83
1734572700000,100210.14000000,100393.94000000,100148.88000000,100272.84000000,137.23708000,1734572999999,13765992.05904070,21294,53.58313000,5374377.09695950,100241.48999999999
1734573000000,100272.83000000,100302.11000000,100020.21000000,100032.02000000,157.85819000,1734573299999,15805929.83268130,25141,54.43591000,5450785.79081460,100152.425
1734573300000,100032.02000000,100050.59000000,99605.98000000,99768.97000000,581.54874000,1734573599999,58082915.05750120,64106,161.02361000,16080812.83158170,99900.495
1734573600000,99768.97000000,100068.69000000,99672.00000000,99678.29000000,446.19448000,1734573899999,44549028.21177050,71694,213.56686000,21324054.64132230,99723.63
1734573900000,99678.29000000,99768.00000000,99575.01000000,99654.11000000,418.77468000,1734574199999,41722702.30776530,60618,196.71196000,19597716.48112200,99666.2
1734574200000,99654.12000000,99720.99000000,98990.91000000,99143.99000000,942.25166000,1734574499999,93479372.26156890,93455,335.67418000,33299966.51538450,99399.055
1734574500000,99144.00000000,99901.64000000,98960.79000000,99814.41000000,463.64105000,1734574799999,46083956.27088590,75437,233.12013000,23176595.94422200,99479.205
1734574800000,99814.40000000,99846.49000000,99261.08000000,99386.02000000,332.42479000,1734575099999,33102491.60979140,53203,145.43828000,14478896.52543940,99600.20999999999
1734575100000,99386.02000000,99601.75000000,98802.00000000,98945.55000000,573.82055000,1734575399999,56841205.29409790,64555,228.82229000,22668111.58339300,99165.785
1734575400000,98945.55000000,99642.54000000,98924.01000000,99602.10000000,404.17290000,1734575699999,40161684.56376530,53451,237.17261000,23565627.12512270,99273.82500000001
1734575700000,99602.10000000,99608.00000000,99260.02000000,99414.94000000,244.06354000,1734575999999,24267902.71916480,48292,121.86165000,12115895.71686350,99508.52
1734576000000,99414.94000000,99494.86000000,99159.82000000,99336.80000000,201.66032000,1734576299999,20025842.73152930,42822,111.80372000,11103088.24497080,99375.87
1734576300000,99336.79000000,99682.99000000,99162.28000000,99658.34000000,249.07501000,1734576599999,24762290.93731010,28610,179.74928000,17873190.34323470,99497.565
1734576600000,99658.34000000,100109.37000000,99650.49000000,99927.89000000,221.95050000,1734576899999,22175246.43744640,35556,121.45754000,12134350.34015940,99793.11499999999
1734576900000,99927.88000000,100534.56000000,99923.82000000,100534.56000000,310.20312000,1734577199999,31128554.77321640,50226,210.35842000,21106216.39485100,100231.22
1734577200000,100534.56000000,100768.54000000,100456.00000000,100754.45000000,309.76184000,1734577499999,31166041.38728500,54345,168.82641000,16986519.47525420,100644.505
1734577500000,100754.45000000,100941.42000000,100624.64000000,100919.85000000,338.45938000,1734577799999,34119040.30420180,58441,201.36857000,20301090.08933830,100837.15
1734577800000,100919.86000000,101090.90000000,100908.03000000,101090.89000000,232.17909000,1734578099999,23446664.27324960,43828,137.58437000,13894312.11311200,101005.375
1734578100000,101090.90000000,101151.52000000,100835.01000000,101077.71000000,283.39463000,1734578399999,28620488.97132630,46852,133.01312000,13434711.56054920,101084.305
1734578400000,101077.71000000,101081.13000000,100768.00000000,100777.68000000,164.38439000,1734578699999,16591011.79269870,33699,63.23138000,6381550.67969550,100927.695
1734578700000,100777.67000000,100918.68000000,100696.01000000,100896.00000000,112.33779000,1734578999999,11322568.91791470,22087,51.95438000,5236709.41715310,100836.83499999999
1734579000000,100895.99000000,101244.00000000,100881.30000000,101243.99000000,208.48066000,1734579299999,21066694.01524570,25017,149.42966000,15101934.73455090,101069.99
1734579300000,101243.99000000,101310.25000000,101066.14000000,101102.03000000,215.57352000,1734579599999,21822527.46237280,31272,105.01646000,10631133.99241890,101173.01000000001
1734579600000,101102.03000000,101102.03000000,100953.26000000,101053.96000000,141.87316000,1734579899999,14333678.54499620,17833,78.28977000,7909641.42994450,101077.995
1734579900000,101053.97000000,101211.59000000,100973.69000000,101205.87000000,109.65888000,1734580199999,11083270.61522830,25082,47.50133000,4800845.89663270,101129.92
1734580200000,101205.86000000,101263.66000000,101110.27000000,101255.45000000,80.45228000,1734580499999,8142476.37081090,17584,47.33463000,4790483.43880450,101230.655
1734580500000,101255.45000000,101289.91000000,101193.14000000,101193.15000000,72.57376000,1734580799999,7348032.25313950,12348,32.44165000,3284680.54764090,101224.29999999999
1734580800000,101193.15000000,101193.15000000,101021.00000000,101027.52000000,90.84812000,1734581099999,9185241.72626100,21179,38.36796000,3878989.84060860,101110.33499999999
1734581100000,101027.52000000,101209.56000000,101001.46000000,101185.50000000,87.22414000,1734581399999,8821259.22549920,16969,44.84888000,4536127.56331660,101106.51000000001
1734581400000,101185.51000000,101228.31000000,101091.56000000,101091.56000000,52.19289000,1734581699999,5281175.97636910,13552,19.01051000,1923674.84178760,101138.535
1734581700000,101091.56000000,101091.56000000,100992.22000000,101030.34000000,66.73543000,1734581999999,6741852.28207760,12647,25.22114000,2547794.29830450,101060.95
1734582000000,101030.34000000,101039.99000000,100868.50000000,100909.09000000,71.53318000,1734582299999,7220363.41971000,15312,23.61827000,2384051.40121410,100969.715
1734582300000,100909.09000000,101077.18000000,100898.63000000,101041.49000000,66.49916000,1734582599999,6716826.64701510,13118,42.74448000,4317435.24331080,100975.29000000001
1734582600000,101041.50000000,101150.67000000,101019.54000000,101150.66000000,39.50939000,1734582899999,3993126.57366700,11010,20.32848000,2054759.02291040,101096.08
1734582900000,101150.67000000,101155.26000000,101045.38000000,101070.66000000,75.40121000,1734583199999,7621520.55220010,9722,31.97874000,3232327.48666520,101110.66500000001
1734583200000,101070.65000000,101070.66000000,100891.80000000,100893.96000000,60.33807000,1734583499999,6090829.98541410,13002,16.06013000,1621049.21444440,100982.305
1734583500000,100893.96000000,100960.89000000,100891.79000000,100891.80000000,41.93208000,1734583799999,4231715.92241450,7604,17.60216000,1776392.93292760,100892.88
1734583800000,100891.80000000,100891.80000000,100774.58000000,100775.12000000,84.86119000,1734584099999,8556770.67084140,9372,30.45473000,3070930.49137850,100833.45999999999
1734584100000,100775.12000000,100777.49000000,100629.99000000,100671.62000000,97.90034000,1734584399999,9857502.96292960,12368,34.28078000,3451442.84527580,100723.37
1734584400000,100671.62000000,100851.58000000,100671.62000000,100851.58000000,54.43016000,1734584699999,5484369.53504580,17058,35.59866000,3586804.37906870,100761.6
1734584700000,100851.58000000,101024.75000000,100744.98000000,100960.00000000,73.78770000,1734584999999,7445736.32241870,17122,57.65324000,5818173.35485630,100905.79000000001
1734585000000,100960.01000000,101236.40000000,100924.94000000,101185.38000000,189.45959000,1734585299999,19165967.13396010,21691,71.14199000,7196391.65689190,101072.695
1734585300000,101185.38000000,101373.70000000,101185.37000000,101300.01000000,106.34350000,1734585599999,10772548.56076010,17712,61.20748000,6200105.22903290,101242.695
1734585600000,101300.01000000,101348.00000000,101227.99000000,101333.41000000,75.20981000,1734585899999,7618994.47430210,16665,38.45783000,3895797.70380650,101316.70999999999
1734585900000,101333.41000000,101333.41000000,101070.06000000,101117.16000000,76.43523000,1734586199999,7733590.64080760,14153,22.97133000,2323131.24468060,101225.285
1734586200000,101117.15000000,101258.07000000,101100.03000000,101239.66000000,57.34886000,1734586499999,5803390.95735230,16642,30.17573000,3053347.43256450,101178.405
1734586500000,101239.66000000,101382.99000000,101200.01000000,101366.11000000,88.11573000,1734586799999,8925064.26613150,13172,47.03690000,4763979.93442570,101302.88500000001
1734586800000,101366.11000000,101415.25000000,101301.94000000,101338.07000000,56.58333000,1734587099999,5735229.87708280,11336,30.31845000,3072845.61802610,101352.09
1734587100000,101338.06000000,101393.94000000,101247.01000000,101393.94000000,37.54364000,1734587399999,3803964.00696260,11527,20.24317000,2051090.15485090,101366.0
1734587400000,101393.94000000,101402.80000000,101280.75000000,101301.58000000,40.88288000,1734587699999,4143255.32738060,6522,16.13671000,1635420.68743970,101347.76000000001
1734587700000,101301.59000000,101362.26000000,101280.04000000,101300.01000000,78.88404000,1734587999999,7994027.82113900,10208,33.13166000,3357278.60508860,101300.79999999999
1734588000000,101300.01000000,101360.00000000,101231.54000000,101303.03000000,87.47606000,1734588299999,8860985.63463600,18731,49.18356000,4982097.82211970,101301.51999999999
1734588300000,101303.03000000,101303.41000000,101135.27000000,101143.70000000,63.71620000,1734588599999,6447969.86351110,12729,30.48338000,3085027.55848900,101223.36499999999
1734588600000,101143.71000000,101199.95000000,101051.94000000,101134.04000000,72.01679000,1734588899999,7281832.01930830,12829,28.51478000,2883479.68094880,101138.875
1734588900000,101134.04000000,101178.30000000,101036.51000000,101050.01000000,72.87449000,1734589199999,7369994.03669980,13382,31.64545000,3200089.27761180,101092.025
1734589200000,101050.00000000,101128.08000000,101015.44000000,101031.78000000,49.75184000,1734589499999,5028385.82227480,15936,27.65278000,2794903.57732500,101040.89
1734589500000,101031.78000000,101100.71000000,101020.55000000,101039.73000000,46.01832000,1734589799999,4650544.50258970,11663,23.07422000,2331862.40488430,101035.755
1734589800000,101039.72000000,101334.28000000,101034.13000000,101334.28000000,72.47861000,1734590099999,7331157.09685850,14630,55.15267000,5579423.21405670,101187.0
1734590100000,101334.28000000,101392.15000000,101255.00000000,101255.00000000,71.05049000,1734590399999,7200608.29617390,17041,42.33599000,4290783.62025770,101294.64
1734590400000,101255.01000000,101340.26000000,101221.29000000,101304.54000000,31.62131000,1734590699999,3202400.97607200,10312,17.34444000,1756449.35757560,101279.775
1734590700000,101304.54000000,101384.08000000,101250.09000000,101261.53000000,69.65204000,1734590999999,7055591.86170650,13775,21.82695000,2211536.88082510,101283.035
1734591000000,101261.52000000,101340.00000000,101261.52000000,101276.36000000,34.36140000,1734591299999,3480913.95677640,9398,13.80741000,1398696.85452430,101268.94
1734591300000,101276.36000000,101282.99000000,101200.00000000,101200.01000000,41.38512000,1734591599999,4190562.35316140,7722,10.74358000,1087889.70328880,101238.185
1734591600000,101200.01000000,101255.42000000,101124.46000000,101247.74000000,41.80524000,1734591899999,4230684.71025160,12162,21.52498000,2178440.95422740,101223.875
1734591900000,101247.73000000,101299.00000000,101228.39000000,101250.53000000,32.95037000,1734592199999,3336676.63645760,8518,15.58666000,1578444.88080650,101249.13
1734592200000,101250.53000000,101260.72000000,101158.67000000,101203.39000000,33.81461000,1734592499999,3422132.17102250,9736,10.24231000,1036522.62317460,101226.95999999999
1734592500000,101203.40000000,101356.00000000,101203.40000000,101295.46000000,41.78850000,1734592799999,4232163.83352050,13961,26.85199000,2719242.78309070,101249.43
1734592800000,101295.46000000,101447.87000000,101239.03000000,101434.24000000,42.59994000,1734593099999,4317682.61689340,13867,31.79395000,3222664.34229500,101364.85
1734593100000,101434.24000000,101584.99000000,101434.23000000,101548.54000000,102.59224000,1734593399999,10415100.28877100,15858,73.64029000,7475473.75345480,101491.39
1734593400000,101548.55000000,101594.64000000,101419.24000000,101483.99000000,89.67132000,1734593699999,9102193.24102770,17924,44.07475000,4474184.09651330,101516.27
1734593700000,101483.99000000,101640.00000000,101480.46000000,101581.50000000,73.57185000,1734593999999,7472699.70338440,14327,40.29715000,4092925.65875830,101532.745
1734594000000,101581.50000000,101688.27000000,101581.50000000,101612.81000000,84.66095000,1734594299999,8605894.85857190,6966,56.74729000,5768317.84818040,101597.155
1734594300000,101612.82000000,101663.54000000,101553.19000000,101567.20000000,56.95407000,1734594599999,5787840.12240420,8642,29.33923000,2981660.55864580,101590.01000000001
1734594600000,101567.21000000,101695.99000000,101515.49000000,101676.00000000,62.54327000,1734594899999,6354365.74262000,8893,33.83120000,3437712.01864660,101621.60500000001
1734594900000,101676.01000000,101727.28000000,101650.39000000,101656.57000000,53.72149000,1734595199999,5462873.64674940,6014,37.88854000,3852777.05148450,101666.29000000001
1734595200000,101656.57000000,101656.58000000,101508.98000000,101573.37000000,55.43924000,1734595499999,5630908.49415000,9922,18.25868000,1854422.74069910,101614.97
1734595500000,101573.38000000,101654.56000000,101513.56000000,101513.56000000,46.71357000,1734595799999,4745577.37335790,9859,21.67031000,2201349.91171310,101543.47
1734595800000,101513.56000000,101513.56000000,101380.10000000,101384.00000000,60.92475000,1734596099999,6179693.12853440,10808,23.27009000,2360316.11691760,101448.78
1734596100000,101384.01000000,101484.85000000,101384.00000000,101444.33000000,45.27227000,1734596399999,4591412.17542210,8243,25.50739000,2586964.43469860,101414.17
1734596400000,101444.33000000,101677.29000000,101426.51000000,101632.01000000,54.67824000,1734596699999,5553599.72921620,11064,25.24601000,2563975.68632480,101538.17
